cemu_hash,w,h,fmt,texconv_fmt,ngrp_file
3d900e82,128,128,0032,BC2_UNORM,tex1_64x64_32745300744C148D_13_mip0.dds
4ab6785e,64,64,0032,BC2_UNORM,tex1_32x32_6CD8EE7032117A97_13_mip0.dds
c6ef0e13,128,128,0032,BC2_UNORM,tex1_64x64_C38B075E9B1AABB0_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
c7b5d090,64,64,0032,BC2_UNORM,tex1_32x32_C55A2D2307FAF3C5_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
ed592765,128,128,0032,BC2_UNORM,tex1_64x64_A922252F03B66380_13_mip0.dds
1cbbbfd2,64,64,0032,BC2_UNORM,tex1_32x32_012866633FDE1F4B_13_mip0.dds
4050aeb0,64,64,0032,BC2_UNORM,tex1_32x32_FBE8C400C8091DD1_13_mip0.dds
700d6435,128,128,0032,BC2_UNORM,tex1_64x64_52361BEE0417CA03_13_mip0.dds
42eae5e3,256,256,0032,BC2_UNORM,tex1_128x128_757246960255F32C_13_mip0.dds
e676651a,128,128,0032,BC2_UNORM,tex1_64x64_15A87C903B5D179D_13_mip0.dds
b3720c7c,64,64,0031,BC1_UNORM,tex1_32x32_4CDA9960EA44C8E9_12_mip0.dds
4ab6785e,64,64,0032,BC2_UNORM,tex1_32x32_6CD8EE7032117A97_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
cb1b03be,64,64,0032,BC2_UNORM,tex1_32x32_10AF8F2657AE0D13_13_mip0.dds
ab8d8651,128,128,0032,BC2_UNORM,tex1_64x64_A922252F03B66380_13_mip0.dds
3dda6f91,128,128,0032,BC2_UNORM,tex1_64x64_B5A946FAD353C7B4_13_mip0.dds
c7b5d090,64,64,0032,BC2_UNORM,tex1_32x32_C55A2D2307FAF3C5_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
ed592765,128,128,0032,BC2_UNORM,tex1_64x64_A922252F03B66380_13_mip0.dds
84f2ebfe,32,32,0031,BC1_UNORM,tex1_16x16_575AA078E9888CA4_12_mip0.dds
d6c2c2d4,64,32,0032,BC2_UNORM,tex1_32x16_D2D5E9F55E78B13E_13_mip0.dds
a71c383d,32,32,0031,BC1_UNORM,tex1_16x16_71166D8ADE025D3E_12_mip0.dds
6f48d4bb,128,32,0032,BC2_UNORM,tex1_64x16_7177F5F8330D0A87_13_mip0.dds
a4edd9c6,128,32,0032,BC2_UNORM,tex1_64x16_7BAEE22090DB1059_13_mip0.dds
2f74102d,256,256,0032,BC2_UNORM,tex1_128x128_EC9F32D9BA04E4D8_13_mip0.dds
61e7d3df,128,128,0032,BC2_UNORM,tex1_64x64_E21819C091CA8270_13_mip0.dds
5d04170e,64,64,0032,BC2_UNORM,tex1_32x32_228E924DFE758647_13_mip0.dds
a08ed6e1,128,128,0032,BC2_UNORM,tex1_64x64_9E23060C434DB897_13_mip0.dds
3dda6f91,128,128,0032,BC2_UNORM,tex1_64x64_B5A946FAD353C7B4_13_mip0.dds
8ffbbbfe,512,256,0031,BC1_UNORM,tex1_256x128_4FC731E67A1C052D_12_mip0.dds
a78e0e45,256,256,0031,BC1_UNORM,tex1_128x128_EF0B897E620D7CC3_12_mip0.dds
4eab4376,256,128,0031,BC1_UNORM,tex1_128x64_F2E3EDC1EC8219E3_12_mip0.dds
32cc1b8d,128,128,0031,BC1_UNORM,tex1_64x64_F91060A180A2D74A_12_mip0.dds
85268875,128,128,0031,BC1_UNORM,tex1_64x64_07942E8BA3405A14_12_mip0.dds
dd96406d,128,64,0031,BC1_UNORM,tex1_64x32_3E9A5ED38F182EBB_12_mip0.dds
f7b2373d,128,64,0031,BC1_UNORM,tex1_64x32_E6D0BD8D99A37A9F_12_mip0.dds
b4b73e41,256,256,0031,BC1_UNORM,tex1_128x128_26C18E37EFFDB7F7_13_mip0.dds
a9e0423c,256,128,0032,BC2_UNORM,tex1_128x64_BC93D99C50AD6C0C_13_mip0.dds
3d900e82,128,128,0032,BC2_UNORM,tex1_64x64_32745300744C148D_13_mip0.dds
5f0e129a,32,32,0032,BC2_UNORM,tex1_16x16_ED4029447DA79A7B_13_mip0.dds
b2db87b9,128,128,0032,BC2_UNORM,tex1_64x64_6D784D6110B84F3C_13_mip0.dds
42eae5e3,256,256,0032,BC2_UNORM,tex1_128x128_757246960255F32C_13_mip0.dds
caf643e7,64,64,0032,BC2_UNORM,tex1_32x32_6342C94510C1D9D6_13_mip0.dds
b3720c7c,64,64,0031,BC1_UNORM,tex1_32x32_4CDA9960EA44C8E9_12_mip0.dds
ace403e5,128,128,0031,BC1_UNORM,tex1_64x64_B755C7D13BA29B7B_12_mip0.dds
c6ef0e13,128,128,0032,BC2_UNORM,tex1_64x64_C38B075E9B1AABB0_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
bdb8c64e,64,64,0032,BC2_UNORM,tex1_32x32_1435CF95CE6F276A_13_mip0.dds
c7b5d090,64,64,0032,BC2_UNORM,tex1_32x32_C55A2D2307FAF3C5_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
c7f3d80a,64,64,0031,BC1_UNORM,tex1_32x32_A65440988E11CBC3_12_mip0.dds
cd79f010,128,64,0032,BC2_UNORM,tex1_64x32_915B8C2F65A079E8_13_mip0.dds
75956545,128,128,0031,BC1_UNORM,tex1_64x64_88D1FC201CFD9EC6_12_mip0.dds
84f2ebfe,32,32,0031,BC1_UNORM,tex1_16x16_575AA078E9888CA4_12_mip0.dds
d6c2c2d4,64,32,0032,BC2_UNORM,tex1_32x16_D2D5E9F55E78B13E_13_mip0.dds
a71c383d,32,32,0031,BC1_UNORM,tex1_16x16_71166D8ADE025D3E_12_mip0.dds
6f48d4bb,128,32,0032,BC2_UNORM,tex1_64x16_7177F5F8330D0A87_13_mip0.dds
a4edd9c6,128,32,0032,BC2_UNORM,tex1_64x16_7BAEE22090DB1059_13_mip0.dds
2f74102d,256,256,0032,BC2_UNORM,tex1_128x128_EC9F32D9BA04E4D8_13_mip0.dds
61e7d3df,128,128,0032,BC2_UNORM,tex1_64x64_E21819C091CA8270_13_mip0.dds
5d04170e,64,64,0032,BC2_UNORM,tex1_32x32_228E924DFE758647_13_mip0.dds
a08ed6e1,128,128,0032,BC2_UNORM,tex1_64x64_9E23060C434DB897_13_mip0.dds
3dda6f91,128,128,0032,BC2_UNORM,tex1_64x64_B5A946FAD353C7B4_13_mip0.dds
8ffbbbfe,512,256,0031,BC1_UNORM,tex1_256x128_4FC731E67A1C052D_12_mip0.dds
a78e0e45,256,256,0031,BC1_UNORM,tex1_128x128_EF0B897E620D7CC3_12_mip0.dds
4eab4376,256,128,0031,BC1_UNORM,tex1_128x64_F2E3EDC1EC8219E3_12_mip0.dds
32cc1b8d,128,128,0031,BC1_UNORM,tex1_64x64_F91060A180A2D74A_12_mip0.dds
85268875,128,128,0031,BC1_UNORM,tex1_64x64_07942E8BA3405A14_12_mip0.dds
dd96406d,128,64,0031,BC1_UNORM,tex1_64x32_3E9A5ED38F182EBB_12_mip0.dds
f7b2373d,128,64,0031,BC1_UNORM,tex1_64x32_E6D0BD8D99A37A9F_12_mip0.dds
b4b73e41,256,256,0031,BC1_UNORM,tex1_128x128_26C18E37EFFDB7F7_13_mip0.dds
a9e0423c,256,128,0032,BC2_UNORM,tex1_128x64_BC93D99C50AD6C0C_13_mip0.dds
3d900e82,128,128,0032,BC2_UNORM,tex1_64x64_32745300744C148D_13_mip0.dds
5f0e129a,32,32,0032,BC2_UNORM,tex1_16x16_ED4029447DA79A7B_13_mip0.dds
b2db87b9,128,128,0032,BC2_UNORM,tex1_64x64_6D784D6110B84F3C_13_mip0.dds
42eae5e3,256,256,0032,BC2_UNORM,tex1_128x128_757246960255F32C_13_mip0.dds
caf643e7,64,64,0032,BC2_UNORM,tex1_32x32_6342C94510C1D9D6_13_mip0.dds
b3720c7c,64,64,0031,BC1_UNORM,tex1_32x32_4CDA9960EA44C8E9_12_mip0.dds
ace403e5,128,128,0031,BC1_UNORM,tex1_64x64_B755C7D13BA29B7B_12_mip0.dds
c6ef0e13,128,128,0032,BC2_UNORM,tex1_64x64_C38B075E9B1AABB0_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
bdb8c64e,64,64,0032,BC2_UNORM,tex1_32x32_1435CF95CE6F276A_13_mip0.dds
c7b5d090,64,64,0032,BC2_UNORM,tex1_32x32_C55A2D2307FAF3C5_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
c7f3d80a,64,64,0031,BC1_UNORM,tex1_32x32_A65440988E11CBC3_12_mip0.dds
cd79f010,128,64,0032,BC2_UNORM,tex1_64x32_915B8C2F65A079E8_13_mip0.dds
75956545,128,128,0031,BC1_UNORM,tex1_64x64_88D1FC201CFD9EC6_12_mip0.dds
84f2ebfe,32,32,0031,BC1_UNORM,tex1_16x16_575AA078E9888CA4_12_mip0.dds
d6c2c2d4,64,32,0032,BC2_UNORM,tex1_32x16_D2D5E9F55E78B13E_13_mip0.dds
a71c383d,32,32,0031,BC1_UNORM,tex1_16x16_71166D8ADE025D3E_12_mip0.dds
6f48d4bb,128,32,0032,BC2_UNORM,tex1_64x16_7177F5F8330D0A87_13_mip0.dds
a4edd9c6,128,32,0032,BC2_UNORM,tex1_64x16_7BAEE22090DB1059_13_mip0.dds
2f74102d,256,256,0032,BC2_UNORM,tex1_128x128_EC9F32D9BA04E4D8_13_mip0.dds
61e7d3df,128,128,0032,BC2_UNORM,tex1_64x64_E21819C091CA8270_13_mip0.dds
5d04170e,64,64,0032,BC2_UNORM,tex1_32x32_228E924DFE758647_13_mip0.dds
a08ed6e1,128,128,0032,BC2_UNORM,tex1_64x64_9E23060C434DB897_13_mip0.dds
3dda6f91,128,128,0032,BC2_UNORM,tex1_64x64_B5A946FAD353C7B4_13_mip0.dds
8ffbbbfe,512,256,0031,BC1_UNORM,tex1_256x128_4FC731E67A1C052D_12_mip0.dds
a78e0e45,256,256,0031,BC1_UNORM,tex1_128x128_EF0B897E620D7CC3_12_mip0.dds
4eab4376,256,128,0031,BC1_UNORM,tex1_128x64_F2E3EDC1EC8219E3_12_mip0.dds
32cc1b8d,128,128,0031,BC1_UNORM,tex1_64x64_F91060A180A2D74A_12_mip0.dds
85268875,128,128,0031,BC1_UNORM,tex1_64x64_07942E8BA3405A14_12_mip0.dds
dd96406d,128,64,0031,BC1_UNORM,tex1_64x32_3E9A5ED38F182EBB_12_mip0.dds
f7b2373d,128,64,0031,BC1_UNORM,tex1_64x32_E6D0BD8D99A37A9F_12_mip0.dds
b4b73e41,256,256,0031,BC1_UNORM,tex1_128x128_26C18E37EFFDB7F7_13_mip0.dds
a9e0423c,256,128,0032,BC2_UNORM,tex1_128x64_BC93D99C50AD6C0C_13_mip0.dds
3d900e82,128,128,0032,BC2_UNORM,tex1_64x64_32745300744C148D_13_mip0.dds
5f0e129a,32,32,0032,BC2_UNORM,tex1_16x16_ED4029447DA79A7B_13_mip0.dds
b2db87b9,128,128,0032,BC2_UNORM,tex1_64x64_6D784D6110B84F3C_13_mip0.dds
42eae5e3,256,256,0032,BC2_UNORM,tex1_128x128_757246960255F32C_13_mip0.dds
caf643e7,64,64,0032,BC2_UNORM,tex1_32x32_6342C94510C1D9D6_13_mip0.dds
b3720c7c,64,64,0031,BC1_UNORM,tex1_32x32_4CDA9960EA44C8E9_12_mip0.dds
ace403e5,128,128,0031,BC1_UNORM,tex1_64x64_B755C7D13BA29B7B_12_mip0.dds
c6ef0e13,128,128,0032,BC2_UNORM,tex1_64x64_C38B075E9B1AABB0_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
bdb8c64e,64,64,0032,BC2_UNORM,tex1_32x32_1435CF95CE6F276A_13_mip0.dds
c7b5d090,64,64,0032,BC2_UNORM,tex1_32x32_C55A2D2307FAF3C5_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
c7f3d80a,64,64,0031,BC1_UNORM,tex1_32x32_A65440988E11CBC3_12_mip0.dds
cd79f010,128,64,0032,BC2_UNORM,tex1_64x32_915B8C2F65A079E8_13_mip0.dds
75956545,128,128,0031,BC1_UNORM,tex1_64x64_88D1FC201CFD9EC6_12_mip0.dds
3d900e82,128,128,0032,BC2_UNORM,tex1_64x64_32745300744C148D_13_mip0.dds
45c30f04,64,128,0032,BC2_UNORM,tex1_32x64_CD1185D72B3206F5_13_mip0.dds
a4cd9bd1,64,64,0031,BC1_UNORM,tex1_32x32_3CB0EF19FCC5A73F_12_mip0.dds
b3720c7c,64,64,0031,BC1_UNORM,tex1_32x32_4CDA9960EA44C8E9_12_mip0.dds
e07e613e,32,256,0032,BC2_UNORM,tex1_16x128_1796D8DE059F85C8_13_mip0.dds
c6ef0e13,128,128,0032,BC2_UNORM,tex1_64x64_C38B075E9B1AABB0_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
c7b5d090,64,64,0032,BC2_UNORM,tex1_32x32_C55A2D2307FAF3C5_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
fff8b10c,64,64,0032,BC2_UNORM,tex1_32x32_884169698429B192_13_mip0.dds
2f74102d,256,256,0032,BC2_UNORM,tex1_128x128_EC9F32D9BA04E4D8_13_mip0.dds
5d04170e,64,64,0032,BC2_UNORM,tex1_32x32_228E924DFE758647_13_mip0.dds
7d9149f7,128,128,0032,BC2_UNORM,tex1_64x64_EC2EA428404AC64E_13_mip0.dds
8ffbbbfe,512,256,0031,BC1_UNORM,tex1_256x128_4FC731E67A1C052D_12_mip0.dds
4509e25d,32,32,0031,BC1_UNORM,tex1_16x16_E0AD4374866D5A4A_12_mip0.dds
32cc1b8d,128,128,0031,BC1_UNORM,tex1_64x64_F91060A180A2D74A_12_mip0.dds
3d900e82,128,128,0032,BC2_UNORM,tex1_64x64_32745300744C148D_13_mip0.dds
b3720c7c,64,64,0031,BC1_UNORM,tex1_32x32_4CDA9960EA44C8E9_12_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
fedf769d,64,64,0032,BC2_UNORM,tex1_32x32_682939A1C61747A6_13_mip0.dds
ed592765,128,128,0032,BC2_UNORM,tex1_64x64_A922252F03B66380_13_mip0.dds
41bf42fa,128,128,0032,BC2_UNORM,tex1_64x64_C367D30EE1908D56_13_mip0.dds
4b9b151e,128,128,0031,BC1_UNORM,tex1_64x64_B819D017FBFC0E6A_12_mip0.dds
27b19a6d,256,128,0031,BC1_UNORM,tex1_128x64_B9F0538DA53ADFFA_13_mip0.dds
bd48c1cc,256,128,0032,BC2_UNORM,tex1_128x64_32476BC83FEC1502_13_mip0.dds
c187101e,32,32,0031,BC1_UNORM,tex1_16x16_128F8A28A2A4E5BF_12_mip0.dds
89d28833,128,128,0032,BC2_UNORM,tex1_64x64_7AFAB9E4153716C2_13_mip0.dds
61e7d3df,128,128,0032,BC2_UNORM,tex1_64x64_E21819C091CA8270_13_mip0.dds
186827dd,128,128,0032,BC2_UNORM,tex1_64x64_B1CFCDDF268830FA_13_mip0.dds
5d04170e,64,64,0032,BC2_UNORM,tex1_32x32_228E924DFE758647_13_mip0.dds
7d9149f7,128,128,0032,BC2_UNORM,tex1_64x64_EC2EA428404AC64E_13_mip0.dds
700d6435,128,128,0032,BC2_UNORM,tex1_64x64_52361BEE0417CA03_13_mip0.dds
3dda6f91,128,128,0032,BC2_UNORM,tex1_64x64_B5A946FAD353C7B4_13_mip0.dds
4eab4376,256,128,0031,BC1_UNORM,tex1_128x64_F2E3EDC1EC8219E3_12_mip0.dds
dd96406d,128,64,0031,BC1_UNORM,tex1_64x32_3E9A5ED38F182EBB_12_mip0.dds
aff40edc,256,256,0032,BC2_UNORM,tex1_128x128_BE68EB3365C3E460_13_mip0.dds
3d900e82,128,128,0032,BC2_UNORM,tex1_64x64_32745300744C148D_13_mip0.dds
e676651a,128,128,0032,BC2_UNORM,tex1_64x64_15A87C903B5D179D_13_mip0.dds
45c30f04,64,128,0032,BC2_UNORM,tex1_32x64_CD1185D72B3206F5_13_mip0.dds
4ab6785e,64,64,0032,BC2_UNORM,tex1_32x32_6CD8EE7032117A97_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
00e8809a,128,128,0032,BC2_UNORM,tex1_64x64_E91CBB59154637BD_13_mip0.dds
10bacb2c,64,64,0032,BC2_UNORM,tex1_32x32_32B37B92C5232318_13_mip0.dds
5be8a17e,128,128,0032,BC2_UNORM,tex1_64x64_4BA7B4448877D789_13_mip0.dds
de2f2345,64,64,0032,BC2_UNORM,tex1_32x32_3F3D6CD47F0A890B_13_mip0.dds
ff8bd000,32,32,0032,BC2_UNORM,tex1_16x16_6100F9FD8D0247C0_13_mip0.dds
54e27f93,64,64,0032,BC2_UNORM,tex1_32x32_37729BEA6DE819B7_13_mip0.dds
fff8b10c,64,64,0032,BC2_UNORM,tex1_32x32_884169698429B192_13_mip0.dds
89d28833,128,128,0032,BC2_UNORM,tex1_64x64_7AFAB9E4153716C2_13_mip0.dds
700d6435,128,128,0032,BC2_UNORM,tex1_64x64_52361BEE0417CA03_13_mip0.dds
a08ed6e1,128,128,0032,BC2_UNORM,tex1_64x64_9E23060C434DB897_13_mip0.dds
3dda6f91,128,128,0032,BC2_UNORM,tex1_64x64_B5A946FAD353C7B4_13_mip0.dds
8ffbbbfe,512,256,0031,BC1_UNORM,tex1_256x128_4FC731E67A1C052D_12_mip0.dds
b4b73e41,256,256,0031,BC1_UNORM,tex1_128x128_26C18E37EFFDB7F7_13_mip0.dds
e676651a,128,128,0032,BC2_UNORM,tex1_64x64_15A87C903B5D179D_13_mip0.dds
45c30f04,64,128,0032,BC2_UNORM,tex1_32x64_CD1185D72B3206F5_13_mip0.dds
b3720c7c,64,64,0031,BC1_UNORM,tex1_32x32_4CDA9960EA44C8E9_12_mip0.dds
4ab6785e,64,64,0032,BC2_UNORM,tex1_32x32_6CD8EE7032117A97_13_mip0.dds
bdb8c64e,64,64,0032,BC2_UNORM,tex1_32x32_1435CF95CE6F276A_13_mip0.dds
c7b5d090,64,64,0032,BC2_UNORM,tex1_32x32_C55A2D2307FAF3C5_13_mip0.dds
5b6c3652,64,64,0031,BC1_UNORM,tex1_32x32_207FE0F408C68678_12_mip0.dds
53cab2cc,128,128,0031,BC1_UNORM,tex1_64x64_7FA94DFC92CB8559_12_mip0.dds
cb1b03be,64,64,0032,BC2_UNORM,tex1_32x32_10AF8F2657AE0D13_13_mip0.dds
955bb0f0,64,64,0032,BC2_UNORM,tex1_32x32_A0129D318D1445EB_13_mip0.dds
0f60e558,64,64,0032,BC2_UNORM,tex1_32x32_6D4B363E1EC80976_13_mip0.dds
700d6435,128,128,0032,BC2_UNORM,tex1_64x64_52361BEE0417CA03_13_mip0.dds
3dda6f91,128,128,0032,BC2_UNORM,tex1_64x64_B5A946FAD353C7B4_13_mip0.dds
e676651a,128,128,0032,BC2_UNORM,tex1_64x64_15A87C903B5D179D_13_mip0.dds
ace403e5,128,128,0031,BC1_UNORM,tex1_64x64_B755C7D13BA29B7B_12_mip0.dds
4ab6785e,64,64,0032,BC2_UNORM,tex1_32x32_6CD8EE7032117A97_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
c7b5d090,64,64,0032,BC2_UNORM,tex1_32x32_C55A2D2307FAF3C5_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
5b6c3652,64,64,0031,BC1_UNORM,tex1_32x32_207FE0F408C68678_12_mip0.dds
f4cb663d,128,128,0031,BC1_UNORM,tex1_64x64_5FA8EF036582093A_12_mip0.dds
61e7d3df,128,128,0032,BC2_UNORM,tex1_64x64_E21819C091CA8270_13_mip0.dds
3dda6f91,128,128,0032,BC2_UNORM,tex1_64x64_B5A946FAD353C7B4_13_mip0.dds
5f0e129a,32,32,0032,BC2_UNORM,tex1_16x16_ED4029447DA79A7B_13_mip0.dds
fdbb0b10,64,64,0032,BC2_UNORM,tex1_32x32_F07840B901F71A9D_13_mip0.dds
e676651a,128,128,0032,BC2_UNORM,tex1_64x64_15A87C903B5D179D_13_mip0.dds
ace403e5,128,128,0031,BC1_UNORM,tex1_64x64_B755C7D13BA29B7B_12_mip0.dds
4ab6785e,64,64,0032,BC2_UNORM,tex1_32x32_6CD8EE7032117A97_13_mip0.dds
bdb8c64e,64,64,0032,BC2_UNORM,tex1_32x32_1435CF95CE6F276A_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
f4cb663d,128,128,0031,BC1_UNORM,tex1_64x64_5FA8EF036582093A_12_mip0.dds
53cab2cc,128,128,0031,BC1_UNORM,tex1_64x64_7FA94DFC92CB8559_12_mip0.dds
01f668d7,128,128,0032,BC2_UNORM,tex1_64x64_2701CD1AA454B720_13_mip0.dds
d42f5d2a,64,64,0032,BC2_UNORM,tex1_32x32_0EB87D047A8FF89F_13_mip0.dds
d56fa6e4,64,64,0032,BC2_UNORM,tex1_32x32_C5934E760F07ADBF_13_mip0.dds
84f2ebfe,32,32,0031,BC1_UNORM,tex1_16x16_575AA078E9888CA4_12_mip0.dds
d6c2c2d4,64,32,0032,BC2_UNORM,tex1_32x16_D2D5E9F55E78B13E_13_mip0.dds
a71c383d,32,32,0031,BC1_UNORM,tex1_16x16_71166D8ADE025D3E_12_mip0.dds
6f48d4bb,128,32,0032,BC2_UNORM,tex1_64x16_7177F5F8330D0A87_13_mip0.dds
a4edd9c6,128,32,0032,BC2_UNORM,tex1_64x16_7BAEE22090DB1059_13_mip0.dds
2f74102d,256,256,0032,BC2_UNORM,tex1_128x128_EC9F32D9BA04E4D8_13_mip0.dds
61e7d3df,128,128,0032,BC2_UNORM,tex1_64x64_E21819C091CA8270_13_mip0.dds
5d04170e,64,64,0032,BC2_UNORM,tex1_32x32_228E924DFE758647_13_mip0.dds
a08ed6e1,128,128,0032,BC2_UNORM,tex1_64x64_9E23060C434DB897_13_mip0.dds
3dda6f91,128,128,0032,BC2_UNORM,tex1_64x64_B5A946FAD353C7B4_13_mip0.dds
8ffbbbfe,512,256,0031,BC1_UNORM,tex1_256x128_4FC731E67A1C052D_12_mip0.dds
a78e0e45,256,256,0031,BC1_UNORM,tex1_128x128_EF0B897E620D7CC3_12_mip0.dds
4eab4376,256,128,0031,BC1_UNORM,tex1_128x64_F2E3EDC1EC8219E3_12_mip0.dds
32cc1b8d,128,128,0031,BC1_UNORM,tex1_64x64_F91060A180A2D74A_12_mip0.dds
85268875,128,128,0031,BC1_UNORM,tex1_64x64_07942E8BA3405A14_12_mip0.dds
dd96406d,128,64,0031,BC1_UNORM,tex1_64x32_3E9A5ED38F182EBB_12_mip0.dds
f7b2373d,128,64,0031,BC1_UNORM,tex1_64x32_E6D0BD8D99A37A9F_12_mip0.dds
b4b73e41,256,256,0031,BC1_UNORM,tex1_128x128_26C18E37EFFDB7F7_13_mip0.dds
a9e0423c,256,128,0032,BC2_UNORM,tex1_128x64_BC93D99C50AD6C0C_13_mip0.dds
3d900e82,128,128,0032,BC2_UNORM,tex1_64x64_32745300744C148D_13_mip0.dds
5f0e129a,32,32,0032,BC2_UNORM,tex1_16x16_ED4029447DA79A7B_13_mip0.dds
b2db87b9,128,128,0032,BC2_UNORM,tex1_64x64_6D784D6110B84F3C_13_mip0.dds
42eae5e3,256,256,0032,BC2_UNORM,tex1_128x128_757246960255F32C_13_mip0.dds
caf643e7,64,64,0032,BC2_UNORM,tex1_32x32_6342C94510C1D9D6_13_mip0.dds
b3720c7c,64,64,0031,BC1_UNORM,tex1_32x32_4CDA9960EA44C8E9_12_mip0.dds
ace403e5,128,128,0031,BC1_UNORM,tex1_64x64_B755C7D13BA29B7B_12_mip0.dds
c6ef0e13,128,128,0032,BC2_UNORM,tex1_64x64_C38B075E9B1AABB0_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
bdb8c64e,64,64,0032,BC2_UNORM,tex1_32x32_1435CF95CE6F276A_13_mip0.dds
c7b5d090,64,64,0032,BC2_UNORM,tex1_32x32_C55A2D2307FAF3C5_13_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
c7f3d80a,64,64,0031,BC1_UNORM,tex1_32x32_A65440988E11CBC3_12_mip0.dds
cd79f010,128,64,0032,BC2_UNORM,tex1_64x32_915B8C2F65A079E8_13_mip0.dds
75956545,128,128,0031,BC1_UNORM,tex1_64x64_88D1FC201CFD9EC6_12_mip0.dds
abdc28e4,64,64,0032,BC2_UNORM,tex1_32x32_4C32C5ED12CA141F_13_mip0.dds
220fcf19,256,256,0031,BC1_UNORM,tex1_128x128_540A62149B31CFFD_12_mip0.dds
5ee5ca68,256,256,0031,BC1_UNORM,tex1_128x128_F5F58429EA819D27_12_mip0.dds
7c0c5205,512,512,0031,BC1_UNORM,tex1_256x256_0DD8A9FB338669BD_12_mip0.dds
109842c8,256,256,0031,BC1_UNORM,tex1_128x128_76263F1DF6025112_12_mip0.dds
37e98c76,128,128,0032,BC2_UNORM,tex1_64x64_E5058057ED54BCA9_13_mip0.dds
2302b1b9,128,128,0032,BC2_UNORM,tex1_64x64_459AA0E8145DA3AE_13_mip0.dds
370a3b96,128,128,0031,BC1_UNORM,tex1_64x64_D2DCC8086FE57654_12_mip0.dds
7af3bae5,64,64,0032,BC2_UNORM,tex1_32x32_9D0EEBAF79012A5F_13_mip0.dds
89d28833,128,128,0032,BC2_UNORM,tex1_64x64_7AFAB9E4153716C2_13_mip0.dds
4050aeb0,64,64,0032,BC2_UNORM,tex1_32x32_FBE8C400C8091DD1_13_mip0.dds
8ffbbbfe,512,256,0031,BC1_UNORM,tex1_256x128_4FC731E67A1C052D_12_mip0.dds
4eab4376,256,128,0031,BC1_UNORM,tex1_128x64_F2E3EDC1EC8219E3_12_mip0.dds
32cc1b8d,128,128,0031,BC1_UNORM,tex1_64x64_F91060A180A2D74A_12_mip0.dds
85268875,128,128,0031,BC1_UNORM,tex1_64x64_07942E8BA3405A14_12_mip0.dds
dd96406d,128,64,0031,BC1_UNORM,tex1_64x32_3E9A5ED38F182EBB_12_mip0.dds
b4b73e41,256,256,0031,BC1_UNORM,tex1_128x128_26C18E37EFFDB7F7_13_mip0.dds
aff40edc,256,256,0032,BC2_UNORM,tex1_128x128_BE68EB3365C3E460_13_mip0.dds
3d900e82,128,128,0032,BC2_UNORM,tex1_64x64_32745300744C148D_13_mip0.dds
fdbb0b10,64,64,0032,BC2_UNORM,tex1_32x32_F07840B901F71A9D_13_mip0.dds
1cbe40c4,128,64,0031,BC1_UNORM,tex1_64x32_05EC53E90B76C21E_12_mip0.dds
773d5e81,64,64,0032,BC2_UNORM,tex1_32x32_FF974CF05646F428_13_mip0.dds
677664ac,2048,1024,0032,BC2_UNORM,tex1_512x512_475916190DB668B7_13_mip0.dds
3180d326,1024,1024,0032,BC2_UNORM,tex1_512x512_C1E3EEB575695D65_13_mip0.dds
